-5.0e0 -5.0e0 5.0e1 5.0e1
-4.8990002e0 -5.0e0 4.9000214e1 4.9000214e1
-4.7980005e0 -5.0e0 4.8020813e1 4.8020813e1
-4.6970007e0 -5.0e0 4.7061813e1 4.7061813e1
-4.596001e0 -5.0e0 4.6123215e1 4.6123215e1
-4.4950012e0 -5.0e0 4.5205032e1 4.5205032e1
-4.3940015e0 -5.0e0 4.4307251e1 4.4307251e1
-4.2930017e0 -5.0e0 4.342987e1 4.342987e1
-4.192002e0 -5.0e0 4.2572876e1 4.2572876e1
-4.0910022e0 -5.0e0 4.1736298e1 4.1736298e1
-3.9900024e0 -5.0e0 4.092012e1 4.092012e1
-3.8890027e0 -5.0e0 4.0124344e1 4.0124344e1
-3.788003e0 -5.0e0 3.9348969e1 3.9348969e1
-3.6870032e0 -5.0e0 3.8593994e1 3.8593994e1
-3.5860034e0 -5.0e0 3.7859421e1 3.7859421e1
-3.4850037e0 -5.0e0 3.7145248e1 3.7145248e1
-3.3840039e0 -5.0e0 3.6451477e1 3.6451477e1
-3.2830042e0 -5.0e0 3.5778122e1 3.5778122e1
-3.1820044e0 -5.0e0 3.5125153e1 3.5125153e1
-3.0810046e0 -5.0e0 3.4492587e1 3.4492587e1
-2.9800049e0 -5.0e0 3.3880429e1 3.3880429e1
-2.8790051e0 -5.0e0 3.3288672e1 3.3288672e1
-2.7780054e0 -5.0e0 3.2717317e1 3.2717317e1
-2.6770056e0 -5.0e0 3.2166356e1 3.2166356e1
-2.5760059e0 -5.0e0 3.1635805e1 3.1635805e1
-2.4750061e0 -5.0e0 3.1125655e1 3.1125655e1
-2.3740063e0 -5.0e0 3.0635907e1 3.0635907e1
-2.2730066e0 -5.0e0 3.0166562e1 3.0166562e1
-2.1720068e0 -5.0e0 2.9717612e1 2.9717612e1
-2.0710071e0 -5.0e0 2.9289069e1 2.9289069e1
-1.9700073e0 -5.0e0 2.8880928e1 2.8880928e1
-1.8690076e0 -5.0e0 2.849319e1 2.849319e1
-1.7680078e0 -5.0e0 2.8125853e1 2.8125853e1
-1.667008e0 -5.0e0 2.7778914e1 2.7778914e1
-1.5660083e0 -5.0e0 2.745238e1 2.745238e1
-1.4650085e0 -5.0e0 2.714625e1 2.714625e1
-1.3640088e0 -5.0e0 2.6860521e1 2.6860521e1
-1.263009e0 -5.0e0 2.6595193e1 2.6595193e1
-1.1620093e0 -5.0e0 2.6350264e1 2.6350264e1
-1.0610095e0 -5.0e0 2.612574e1 2.612574e1
-9.600098e-1 -5.0e0 2.5921619e1 2.5921619e1
-8.590099e-1 -5.0e0 2.5737897e1 2.5737897e1
-7.5801001e-1 -5.0e0 2.5574579e1 2.5574579e1
-6.5701012e-1 -5.0e0 2.5431662e1 2.5431662e1
-5.5601022e-1 -5.0e0 2.5309146e1 2.5309146e1
-4.5501033e-1 -5.0e0 2.5207034e1 2.5207034e1
-3.5401044e-1 -5.0e0 2.5125322e1 2.5125322e1
-2.5301054e-1 -5.0e0 2.5064014e1 2.5064014e1
-1.5201065e-1 -5.0e0 2.5023106e1 2.5023106e1
-5.101076e-2 -5.0e0 2.5002602e1 2.5002602e1
4.998914e-2 -5.0e0 2.5002498e1 2.5002498e1
1.5098903e-1 -5.0e0 2.5022797e1 2.5022797e1
2.5198892e-1 -5.0e0 2.5063498e1 2.5063498e1
3.5298882e-1 -5.0e0 2.51246e1 2.51246e1
4.5398871e-1 -5.0e0 2.5206105e1 2.5206105e1
5.549886e-1 -5.0e0 2.5308011e1 2.5308011e1
6.559885e-1 -5.0e0 2.543032e1 2.543032e1
7.5698839e-1 -5.0e0 2.557303e1 2.557303e1
8.5798828e-1 -5.0e0 2.5736143e1 2.5736143e1
9.5898817e-1 -5.0e0 2.5919658e1 2.5919658e1
1.05998807e0 -5.0e0 2.6123575e1 2.6123575e1
1.1609879e0 -5.0e0 2.6347893e1 2.6347893e1
1.2619876e0 -5.0e0 2.6592612e1 2.6592612e1
1.3629874e0 -5.0e0 2.6857733e1 2.6857733e1
1.4639871e0 -5.0e0 2.714326e1 2.714326e1
1.5649869e0 -5.0e0 2.7449185e1 2.7449185e1
1.6659866e0 -5.0e0 2.7775511e1 2.7775511e1
1.7669864e0 -5.0e0 2.812224e1 2.812224e1
1.8679861e0 -5.0e0 2.8489369e1 2.8489369e1
1.9689859e0 -5.0e0 2.8876907e1 2.8876907e1
2.0699857e0 -5.0e0 2.9284842e1 2.9284842e1
2.1709854e0 -5.0e0 2.9713177e1 2.9713177e1
2.2719852e0 -5.0e0 3.0161916e1 3.0161916e1
2.372985e0 -5.0e0 3.0631055e1 3.0631055e1
2.4739847e0 -5.0e0 3.1120604e1 3.1120604e1
2.5749844e0 -5.0e0 3.1630547e1 3.1630547e1
2.6759842e0 -5.0e0 3.2160892e1 3.2160892e1
2.776984e0 -5.0e0 3.2711638e1 3.2711638e1
2.8779837e0 -5.0e0 3.3282787e1 3.3282787e1
2.9789835e0 -5.0e0 3.3874345e1 3.3874345e1
3.0799832e0 -5.0e0 3.4486299e1 3.4486299e1
3.180983e0 -5.0e0 3.5118652e1 3.5118652e1
3.2819827e0 -5.0e0 3.5771408e1 3.5771408e1
3.3829825e0 -5.0e0 3.6444565e1 3.6444565e1
3.4839822e0 -5.0e0 3.7138138e1 3.7138138e1
3.584982e0 -5.0e0 3.7852097e1 3.7852097e1
3.6859818e0 -5.0e0 3.8586456e1 3.8586456e1
3.7869815e0 -5.0e0 3.9341232e1 3.9341232e1
3.8879813e0 -5.0e0 4.0116394e1 4.0116394e1
3.988981e0 -5.0e0 4.0911972e1 4.0911972e1
4.0899808e0 -5.0e0 4.1727951e1 4.1727951e1
4.1909805e0 -5.0e0 4.2564316e1 4.2564316e1
4.2919803e0 -5.0e0 4.3421097e1 4.3421097e1
4.39298e0 -5.0e0 4.4298264e1 4.4298264e1
4.4939798e0 -5.0e0 4.5195862e1 4.5195862e1
4.5949796e0 -5.0e0 4.6113846e1 4.6113846e1
4.6959793e0 -5.0e0 4.7052216e1 4.7052216e1
4.796979e0 -5.0e0 4.8011002e1 4.8011002e1
4.8979788e0 -5.0e0 4.8990189e1 4.8990189e1
4.9989786e0 -5.0e0 4.9989792e1 4.9989792e1

-5.0e0 -4.8990002e0 4.9000214e1 4.9000214e1
-4.8990002e0 -4.8990002e0 4.8000427e1 4.8000427e1
-4.7980005e0 -4.8990002e0 4.7021027e1 4.7021027e1
-4.6970007e0 -4.8990002e0 4.6062027e1 4.6062027e1
-4.596001e0 -4.8990002e0 4.5123428e1 4.5123428e1
-4.4950012e0 -4.8990002e0 4.4205246e1 4.4205246e1
-4.3940015e0 -4.8990002e0 4.3307465e1 4.3307465e1
-4.2930017e0 -4.8990002e0 4.2430084e1 4.2430084e1
-4.192002e0 -4.8990002e0 4.157309e1 4.157309e1
-4.0910022e0 -4.8990002e0 4.0736511e1 4.0736511e1
-3.9900024e0 -4.8990002e0 3.9920334e1 3.9920334e1
-3.8890027e0 -4.8990002e0 3.9124557e1 3.9124557e1
-3.788003e0 -4.8990002e0 3.8349182e1 3.8349182e1
-3.6870032e0 -4.8990002e0 3.7594208e1 3.7594208e1
-3.5860034e0 -4.8990002e0 3.6859634e1 3.6859634e1
-3.4850037e0 -4.8990002e0 3.6145462e1 3.6145462e1
-3.3840039e0 -4.8990002e0 3.545169e1 3.545169e1
-3.2830042e0 -4.8990002e0 3.4778336e1 3.4778336e1
-3.1820044e0 -4.8990002e0 3.4125366e1 3.4125366e1
-3.0810046e0 -4.8990002e0 3.3492801e1 3.3492801e1
-2.9800049e0 -4.8990002e0 3.2880643e1 3.2880643e1
-2.8790051e0 -4.8990002e0 3.2288885e1 3.2288885e1
-2.7780054e0 -4.8990002e0 3.1717531e1 3.1717531e1
-2.6770056e0 -4.8990002e0 3.116657e1 3.116657e1
-2.5760059e0 -4.8990002e0 3.0636018e1 3.0636018e1
-2.4750061e0 -4.8990002e0 3.0125868e1 3.0125868e1
-2.3740063e0 -4.8990002e0 2.963612e1 2.963612e1
-2.2730066e0 -4.8990002e0 2.9166776e1 2.9166776e1
-2.1720068e0 -4.8990002e0 2.8717825e1 2.8717825e1
-2.0710071e0 -4.8990002e0 2.8289282e1 2.8289282e1
-1.9700073e0 -4.8990002e0 2.7881142e1 2.7881142e1
-1.8690076e0 -4.8990002e0 2.7493404e1 2.7493404e1
-1.7680078e0 -4.8990002e0 2.7126067e1 2.7126067e1
-1.667008e0 -4.8990002e0 2.6779128e1 2.6779128e1
-1.5660083e0 -4.8990002e0 2.6452594e1 2.6452594e1
-1.4650085e0 -4.8990002e0 2.6146463e1 2.6146463e1
-1.3640088e0 -4.8990002e0 2.5860735e1 2.5860735e1
-1.263009e0 -4.8990002e0 2.5595407e1 2.5595407e1
-1.1620093e0 -4.8990002e0 2.5350478e1 2.5350478e1
-1.0610095e0 -4.8990002e0 2.5125954e1 2.5125954e1
-9.600098e-1 -4.8990002e0 2.4921832e1 2.4921832e1
-8.590099e-1 -4.8990002e0 2.473811e1 2.473811e1
-7.5801001e-1 -4.8990002e0 2.4574792e1 2.4574792e1
-6.5701012e-1 -4.8990002e0 2.4431876e1 2.4431876e1
-5.5601022e-1 -4.8990002e0 2.430936e1 2.430936e1
-4.5501033e-1 -4.8990002e0 2.4207248e1 2.4207248e1
-3.5401044e-1 -4.8990002e0 2.4125536e1 2.4125536e1
